x	y	z	val
-31.612128019999997	-60.23831293	0.0	2.740188122
-34.65407342	-60.14578789	0.0	3.184300423
-37.77559847	-60.09325385	0.0	3.112209797
-40.79585895	-60.281772169999996	0.0	2.544811726
6.278423127	-15.777805820000001	0.0	6.76541853
-46.49764672	-60.078494250000006	0.0	2.793777943
43.62964258	-60.34524366	0.0	2.23636508
-43.63669455	-60.353014619999996	0.0	2.200530529
42.33729094	-58.24968964	0.0	2.448819876
9.470376186	-23.06216024	0.0	5.508426189
11.53222565	-25.2875071	0.0	5.310413837
13.575819319999999	-27.49995328	0.0	4.501063347
15.60785156	-29.70814705	0.0	3.984587193
17.629884179999998	-31.913165	0.0	4.339562416
19.641513	-34.11281109	0.0	4.59360981
21.645313129999998	-36.31454706	0.0	4.420336246
23.639215160000003	-38.522180170000006	0.0	3.68135643
25.625262409999998	-40.73916003	0.0	3.091447353
27.61912532	-42.96756536	0.0	3.528617144
29.6168644	-45.189753169999996	0.0	3.766233683
31.60636127	-47.40292951	0.0	3.433966398
33.567227419999995	-49.636378879999995	0.0	2.82204771
35.501960659999995	-51.93857104	0.0	2.887857199
37.47751564	-54.36423421	0.0	3.373333216
1.3033330909999998	-14.52077646	0.0	7.871709347
5.394384264999999	-18.57391186	0.0	5.452201366
-39.72038254	-57.11001158	0.0	3.142634392
-37.489321079999996	-54.366141559999996	0.0	3.271406412
-35.51675007	-51.93829536	0.0	2.837979078
-33.58407319	-49.63476956	0.0	2.741522551
-31.63231909	-47.40165547	0.0	3.280103445
-29.64951284	-45.19004747	0.0	3.634288788
-27.66221762	-42.973410339999994	0.0	3.414236069
-25.68301186	-40.75841233	0.0	3.183220148
-23.706890639999997	-38.557872180000004	0.0	3.60947299
-21.71757258	-36.37608886	0.0	4.336284637
-19.71329749	-34.202635289999996	0.0	4.594347954
-17.69102924	-32.0267044	0.0	4.070448399
-15.662211919999999	-29.843663799999998	0.0	3.749515057
-13.63696717	-27.66055986	0.0	4.353917599
-11.61612663	-25.47935955	0.0	5.123390675
-9.611330926	-23.325042800000002	0.0	5.550104618
-7.63776619	-21.216684949999998	0.0	5.368237972
-5.7035954669999995	-19.21471022	0.0	5.391831875
-3.572433256	-17.47790538	0.0	5.98987484
36.1517407	-57.34496936	0.0	3.186471462
33.02570432	-57.563625280000004	0.0	2.652808905
30.052144079999998	-57.727959010000006	0.0	2.042070627
27.13447064	-57.77759105	0.0	1.784335852
24.181155490000002	-57.720605279999994	0.0	2.02629447
21.15800977	-57.6691851	0.0	2.300565958
18.112638970000003	-57.670943439999995	0.0	2.329354286
15.0871817	-57.68616125	0.0	2.066431761
12.07685564	-57.694427669999996	0.0	1.909439564
9.072151966	-57.690620419999995	0.0	1.8466717
6.070971489	-57.67622963	0.0	1.727617502
3.062504111	-57.65713379	0.0	1.746348143
0.05201400199	-57.63211101	0.0	1.651181817
-2.972712275	-57.61155486	0.0	1.636214495
-6.005027331000001	-57.59464204	0.0	1.776809335
-9.043996222	-57.59075284	0.0	1.719547033
-12.08133902	-57.603616269999996	0.0	1.847482324
-15.11575002	-57.61355162	0.0	2.055401802
-18.15341413	-57.62189627	0.0	2.240112305
-21.20006084	-57.6371327	0.0	2.288821459
-24.21825565	-57.702768590000005	0.0	1.982923388
-27.165342120000002	-57.767178859999994	0.0	1.736123919
-30.07742949	-57.723250240000006	0.0	2.062849998
-33.046059310000004	-57.56269768	0.0	2.655475855
-36.167670040000004	-57.34732375	0.0	3.143188
-1.236487995	-15.873214229999999	0.0	7.153128624
3.45661235	-16.415258870000002	0.0	6.428219795
39.711199699999995	-57.103827599999995	0.0	3.202995777
7.4103199879999995	-20.818715920000002	0.0	5.208496571
-42.34417528	-58.256901799999994	0.0	2.452288151
10.64497512	-28.14498544	0.0	4.170962811
12.68298086	-30.34861945	0.0	3.604608297
14.705010690000002	-32.54977614	0.0	3.737088203
16.72166213	-34.74874794	0.0	4.248928547
18.72852072	-36.9415693	0.0	4.245115757
20.71646042	-39.1333513	0.0	3.713952541
22.68911526	-41.343994439999996	0.0	2.964769602
24.659980089999998	-43.580550699999996	0.0	2.935342789
26.65196359	-45.82875594	0.0	3.416772366
28.67519669	-48.035699869999995	0.0	3.462232351
30.654232949999997	-50.200942899999994	0.0	3.002065659
32.52893314	-52.42798105	0.0	2.54489255
34.34586152	-54.794766010000004	0.0	2.736912966
-32.55160898	-52.42550373	0.0	2.442338228
-30.682563780000002	-50.19751936	0.0	2.869954586
-28.71199138	-48.03133756	0.0	3.392891407
-26.70645341	-45.828513799999996	0.0	3.354878187
-24.73346144	-43.58807951	0.0	2.962312698
-22.78371528	-41.372284289999996	0.0	2.923110723
-20.82832716	-39.19341788	0.0	3.510034561
-18.841424959999998	-37.040837110000005	0.0	4.10906601
-16.82048477	-34.888703379999995	0.0	4.012435913
-14.78428859	-32.72064775	0.0	3.562264919
-12.744238600000001	-30.530737709999997	0.0	3.567326069
-10.72028652	-28.340309859999998	0.0	4.125614166
-8.709429763	-26.160009210000002	0.0	4.789078236
-6.721894257000001	-23.98379892	0.0	5.095276833
-4.860266577	-21.84401825	0.0	4.993932247
-3.35939927	-19.92851682	0.0	5.275578499
31.376492229999997	-55.123653260000005	0.0	2.216779947
28.5721086	-55.34928665	0.0	2.063360691
25.7694982	-55.24349958	0.0	2.344004393
22.77042344	-55.01600727	0.0	2.78036952
19.65002343	-55.022824560000004	0.0	2.749848843
16.59416594	-55.0712347	0.0	2.482247353
13.5833919	-55.10217696	0.0	2.157784224
10.59142221	-55.10446802	0.0	2.164978743
7.600111421	-55.087231100000004	0.0	2.146256447
4.599287175000001	-55.0612025	0.0	2.194159985
1.594061148	-55.027425290000004	0.0	2.298661232
-1.425245078	-54.98971418	0.0	2.168797016
-4.461493343000001	-54.95175347	0.0	2.220203638
-7.517047226	-54.93626744	0.0	2.156440973
-10.57368983	-54.94758114	0.0	1.995117664
-13.615506700000001	-54.97333407	0.0	2.128806829
-16.6487135	-54.98393998	0.0	2.415424824
-19.707627589999998	-54.971180860000004	0.0	2.703007221
-22.821361200000002	-54.9858883	0.0	2.678139448
-25.80877207	-55.22881448	0.0	2.33635807
-28.60316634	-55.34046888	0.0	2.068364382
-31.401008369999996	-55.12000248	0.0	2.195269346
-34.36390683	-54.794561120000004	0.0	2.694293261
8.580773138	-25.936869899999998	0.0	4.808563709
-0.7630490581999999	-19.02720518	0.0	5.470839977
6.481450517	-23.69916812	0.0	4.95164156
4.402169492	-21.39625885	0.0	4.868179798
1.04620005	-16.98246598	0.0	6.482321739
2.484029159	-19.06420663	0.0	5.281303883
11.78536378	-33.18896517	0.0	3.291004181
13.80235795	-35.39103642	0.0	3.679028034
15.817807989999999	-37.577878680000005	0.0	3.954020977
17.817894000000003	-39.749078450000006	0.0	3.580062628
19.77922581	-41.92879796	0.0	2.822872877
21.708060059999998	-44.153478	0.0	2.648807287
23.65540899	-46.44266888	0.0	3.064916372
25.6838426	-48.75861108	0.0	3.408470631
27.81640552	-50.835359839999995	0.0	3.095188618
-27.85698324	-50.82851276	0.0	3.09789443
-25.74132197	-48.74667153	0.0	3.367419481
-23.73863198	-46.43399268	0.0	3.029751778
-21.82554267	-44.16170344	0.0	2.508990526
-19.93300952	-41.96597263	0.0	2.691086769
-17.99220033	-39.84287754	0.0	3.521938801
-15.986790880000001	-37.73961216	0.0	3.874686003
-13.92748114	-35.60773283	0.0	3.714203358
-11.860750620000001	-33.42678025	0.0	3.282376289
-9.820603766	-31.218573449999997	0.0	3.401115179
-7.803346496	-29.00973149	0.0	4.059038162
-5.78251807	-26.821639389999998	0.0	4.492294312
-3.734169295	-24.577207859999998	0.0	4.602403641
-1.932277111	-22.08128013	0.0	4.77934885
-29.755543919999997	-52.86412686	0.0	2.454518318
7.728040684	-28.80481258	0.0	4.114889622
27.32347697	-53.280688819999995	0.0	2.653969288
24.740729480000002	-52.112415430000006	0.0	3.202046394
21.19706385	-52.28002742	0.0	3.191914558
18.070852379999998	-52.42631957	0.0	2.933511257
15.06721787	-52.515257150000004	0.0	2.551222563
12.09994685	-52.53656954	0.0	2.443543673
9.126015007000001	-52.51344666	0.0	2.550962687
6.140712183	-52.47756839	0.0	2.568372965
3.142831149	-52.43666098	0.0	2.787703991
0.1393830025	-52.38308758	0.0	2.646588087
-2.890620148	-52.32135952	0.0	2.574803114
-5.957807414	-52.25661397	0.0	2.662735701
-9.057731367999999	-52.24631727	0.0	2.397984743
-12.128888629999999	-52.318461240000005	0.0	2.355096817
-15.14483336	-52.37274244	0.0	2.533762932
-18.15671846	-52.344992760000004	0.0	2.801075935
-21.272514020000003	-52.235327659999996	0.0	3.092773199
-24.79288727	-52.09339038	0.0	3.096210241
-27.360957120000002	-53.26986313	0.0	2.647140503
9.767165408	-30.990717930000002	0.0	3.476540089
29.7253225	-52.86958069	0.0	2.514415026
1.242723083	-21.85896412	0.0	4.682741642
3.3836320509999998	-24.36766773	0.0	4.645226479
5.617415998	-26.623366400000002	0.0	4.536454201
12.89958321	-38.239736109999996	0.0	3.643979788
14.93662223	-40.3976813	0.0	3.438097715
16.92482829	-42.50926152	0.0	2.914543152
18.810974429999998	-44.67215762	0.0	2.540922642
20.65365203	-46.95132002	0.0	2.810174704
22.55921438	-49.37396199	0.0	3.284932613
-22.644421089999998	-49.34444651	0.0	3.204679728
-20.780827849999998	-46.9241105	0.0	2.723060846
-18.9946238	-44.66654733	0.0	2.358177423
-17.172604800000002	-42.55783185	0.0	2.77784729
-15.21388441	-40.54754227	0.0	3.438009024
-13.12628482	-38.509957490000005	0.0	3.641688347
-10.999289339999999	-36.36475652	0.0	3.352424622
-8.904335089	-34.12940353	0.0	3.183431625
-6.889924407	-31.875520939999998	0.0	3.51130724
-4.91636293	-29.67627905	0.0	3.96246624
-2.8193912	-27.54383348	0.0	4.209597588
-0.17973000649999998	-25.215094909999998	0.0	4.390758514
16.47791453	-49.93793741	0.0	2.640929937
13.57693598	-50.01504347	0.0	2.401820898
10.65964252	-49.96705055	0.0	2.57493186
7.6858005490000005	-49.90409315	0.0	2.636916161
4.69799526	-49.86129701	0.0	2.758892059
1.708226046	-49.80108887	0.0	2.845300674
-1.292709028	-49.72269759	0.0	2.57437849
-4.332053475	-49.604855480000005	0.0	2.738399506
-7.4852742249999995	-49.4627282	0.0	2.619932652
-10.68313513	-49.55236241	0.0	2.420473337
-13.71160802	-49.778483810000004	0.0	2.573920488
-16.61788858	-49.81423169	0.0	2.567935944
10.87784488	-36.03075072	0.0	3.540624857
19.44901608	-49.720168109999996	0.0	2.982714176
6.880654022	-31.6339694	0.0	3.519547224
4.860168323	-29.50003743	0.0	4.069372177
8.875166065999998	-33.82086381	0.0	3.316254377
-19.563628360000003	-49.659777430000005	0.0	2.850809574
14.14546743	-43.166778980000004	0.0	2.882036209
16.05921984	-45.14320567	0.0	2.488715172
2.659186022	-27.43265405	0.0	4.294924259
14.96652421	-47.60126024	0.0	2.414619923
12.00917363	-41.147030889999996	0.0	3.301446915
-16.34546928	-45.09983584	0.0	2.381031275
-14.56122566	-43.216794730000004	0.0	2.819779396
-12.456462720000001	-41.41574353	0.0	3.176125765
-10.20281576	-39.38188031	0.0	3.285532713
-7.975937799	-37.13601455	0.0	3.226884127
-5.900125485	-34.77644548	0.0	3.355050564
-4.000415094	-32.45749697	0.0	3.462977886
-2.189838095	-30.34803644	0.0	3.723250151
-0.05184400288	-28.61943655	0.0	4.054556847
17.736252399999998	-47.33990878	0.0	2.553893089
-17.91633107	-47.27422446	0.0	2.389297962
12.2017609	-47.523085030000004	0.0	2.461700916
9.267469868000001	-47.306887810000006	0.0	2.590364933
6.238357164	-47.29485884	0.0	2.527120352
3.27173504	-47.253590079999995	0.0	2.653294563
0.29732202529999996	-47.14674875	0.0	2.451954365
-2.669336274	-47.06992209	0.0	2.323354959
-5.693031009	-46.79308832	0.0	2.555370092
-9.227511473	-46.210546050000005	0.0	2.499904156
-12.49228325	-47.15172946	0.0	2.424593925
-15.208811500000001	-47.44761065	0.0	2.360854149
9.951923974	-38.89219463	0.0	3.44762969
7.9508563500000005	-36.64848581	0.0	3.310117722
4.068947863	-32.25975484	0.0	3.417405128
5.982917268	-34.428823740000006	0.0	3.237686157
11.15405094	-44.45455596	0.0	2.81218648
-12.05799077	-44.31308061	0.0	2.669389963
-9.586503729	-42.53315181	0.0	2.906542778
-7.0918225679999995	-40.33546895	0.0	3.067416191
-4.771695472	-37.84133866	0.0	3.143312931
-2.852627076	-35.23077816	0.0	3.242053747
-1.254740055	-32.86162764	0.0	3.616099358
2.179440111	-30.25191836	0.0	3.87010026
7.733562496	-44.647522269999996	0.0	2.599521875
4.7917072659999995	-44.78731006	0.0	2.465921402
1.9111810249999999	-44.62680966	0.0	2.393617153
-1.132566016	-44.39261183	0.0	2.188113451
-3.898581257	-44.68131438	0.0	2.339443207
-6.531869993	-43.659470979999995	0.0	2.65062809
13.7028601	-45.577362179999994	0.0	2.517155886
-14.12726194	-45.44755816	0.0	2.482189417
0.01705599971	-30.96737526	0.0	3.905870676
3.102166113	-34.97292474	0.0	3.370990992
7.000596262999999	-39.48038071	0.0	3.068621397
8.975287899	-41.80340841	0.0	3.091494799
1.391486148	-32.78049827	0.0	3.645612955
5.016673355999999	-37.237886339999996	0.0	3.107721329
-3.4415090920000004	-41.49003699	0.0	2.552137136
-1.348566147	-38.16026077	0.0	2.920988798
6.028940435	-42.2320962	0.0	2.729756594
3.527344204	-42.60614887	0.0	2.663677454
0.8306570234999999	-41.31372645	0.0	2.651479483
0.1705629984	-35.302426669999996	0.0	3.376269341
1.9741980360000002	-37.8273055	0.0	3.223953724
4.083249252	-40.07404298	0.0	2.893661976
-4.785739350999999	2.610275056	0.0	33.68528748
-1.5467770859999999	2.76503223	0.0	19.15766716
1.686769072	2.735567279	0.0	19.37168694
4.8669641839999995	2.562910086	0.0	34.22958755
6.886116229	4.962430336	0.0	25.18936348
8.96344427	7.276328281	0.0	22.18821716
11.04902569	9.534221143	0.0	19.21686935
13.120677319999999	11.76041923	0.0	16.32260513
15.17730579	13.96979112	0.0	15.49886894
17.21995138	16.17245749	0.0	16.17015076
19.252402710000002	18.37378554	0.0	15.67971992
21.27943002	20.57475969	0.0	13.63925362
23.30316789	22.776456550000002	0.0	12.07583714
25.32541938	24.97895248	0.0	12.57554913
27.34632604	27.181403709999998	0.0	13.18709946
29.36691977	29.38446403	0.0	11.9855957
31.38643503	31.58773854	0.0	9.916768074
33.404134209999995	33.79160911	0.0	9.859352112
35.419803110000004	35.99698097	0.0	11.39892101
37.433054299999995	38.20494562	0.0	11.66610336
39.44438696	40.41711614	0.0	9.769257545
41.456025090000004	42.63452068	0.0	8.017062187
43.46971959	44.85553503	0.0	9.261855125
45.48785463	47.07657918	0.0	11.01026726
47.504555429999996	49.29502308	0.0	10.29839039
49.51315001	51.518037920000005	0.0	7.655942917
51.51288211	53.763471540000005	0.0	6.994459152
53.521599619999996	56.050572540000005	0.0	9.340785027
55.58970198	58.36897343	0.0	10.30881977
57.765718549999995	60.48261747	0.0	8.203211784
59.786427769999996	62.541395429999994	0.0	5.348826885
61.61842495	64.86354768	0.0	7.872951031
63.69034946	67.60267168	0.0	12.51868916
57.20583722	67.95153022	0.0	4.261333466
54.19986323	67.94464588	0.0	2.988660097
51.1626415	67.94284284	0.0	4.432366848
48.124171790000005	67.98224896	0.0	5.419194221
45.10975629	68.02538037	0.0	4.885643005
42.10929573	68.05196404	0.0	3.216323614
39.106838409999995	68.0616945	0.0	1.987970233
36.09669581	68.06609780000001	0.0	2.759278774
33.08378905	68.07371974	0.0	3.316222429
30.07234819	68.08499246999999	0.0	2.856811285
27.06173621	68.09568404999999	0.0	2.394849539
24.05337058	68.10279935999999	0.0	2.864954948
21.04637958	68.1052506	0.0	3.367562532
18.04140583	68.10494512	0.0	3.046249628
15.035183170000002	68.10288131	0.0	2.285535812
12.02540938	68.09962541	0.0	2.426727057
9.014594369	68.09714437	0.0	3.248778105
6.005894393	68.09528172	0.0	3.444393396
2.997224219	68.09419394000001	0.0	2.514126539
-0.01394400078	68.09288263	0.0	1.790948987
-3.024016041	68.09301674	0.0	2.593317032
-6.030551158	68.09320301000001	0.0	3.45358634
-9.036605245999999	68.09183955	0.0	3.341643095
-12.043499390000001	68.09075177	0.0	2.568539143
-15.05041122	68.0866316	0.0	2.323470354
-18.0545859	68.08146834	0.0	3.080598354
-21.059414370000002	68.07430834	0.0	3.423496008
-24.06757139	68.06392968	0.0	2.963798523
-27.07751282	68.05282831	0.0	2.475093365
-30.08871526	68.03976743999999	0.0	2.877882719
-33.09956193	68.02388281	0.0	3.220836878
-36.11351177	68.00968945	0.0	2.701670647
-39.13093358	67.99856573	0.0	2.13057518
-42.14590788	67.98932701	0.0	3.23153019
-45.15586793	67.97664612999999	0.0	4.849248886
-48.17092419	67.95275956	0.0	5.397181988
-51.201835270000004	67.92794913	0.0	4.376088619
-54.22794819	67.93753058	0.0	2.948110104
-57.22526088	67.94713438	0.0	4.251019001
-60.26814133	67.84810126	0.0	7.0416646
-63.69506568	67.6003322	0.0	12.55971718
-59.79512259	62.534898520000006	0.0	5.341412067
-57.78043717	60.4784824	0.0	8.3138237
-55.62084168	58.36332217	0.0	10.41234112
-53.570348769999995	56.05534092	0.0	9.497120857
-51.568295809999995	53.79062518	0.0	7.099690437
-49.55741018	51.57005787	0.0	7.6159482
-47.529585659999995	49.35704172	0.0	10.25745583
-45.50266638	47.13134468	0.0	10.98866749
-43.48538071	44.90112886	0.0	9.238290787
-41.47265851	42.67779738	0.0	8.028086662
-39.45780918	40.462169800000005	0.0	9.826716423
-37.43808344	38.24970870999999	0.0	11.68209934
-35.414956509999996	36.03727743	0.0	11.34595013
-33.391278240000005	33.82333741	0.0	9.783708572
-31.368341299999997	31.608816239999996	0.0	10.01118279
-29.34670448	29.39321846	0.0	12.09333515
-27.32476592	27.18037181	0.0	13.17446136
-25.304052979999998	24.9670092	0.0	12.52715778
-23.28412794	22.75570109	0.0	12.0695076
-21.26570232	20.54687962	0.0	13.63436794
-19.248224790000002	18.34180206	0.0	15.58974457
-17.228953540000003	16.145531090000002	0.0	16.08716202
-15.20144008	13.96000292	0.0	15.42620182
-13.15160654	11.78317051	0.0	16.40628624
-11.06212847	9.602291509999999	0.0	19.13700676
-8.928864263	7.3819402610000004	0.0	21.77684402
-6.799039431000001	5.0603454	0.0	24.49733734
66.27617776	68.75502318	0.0	16.26209831
60.254972429999995	67.851834	0.0	7.189311028
-66.27978384	68.7526688	0.0	16.32673836
-61.623543500000004	64.85709548	0.0	7.764591694
-3.376757028	5.565731321	0.0	13.69606209
58.678064500000005	65.26830047	0.0	3.307962656
10.091581380000001	12.47601956	0.0	8.808288574
7.9427845779999995	10.22107061	0.0	10.52431297
5.766245071	7.877678609999999	0.0	12.03142738
12.19946425	14.68877215	0.0	7.752969265
14.27136827	16.88523777	0.0	7.827055454
16.32130519	19.07622628	0.0	8.02913475
18.356263639999998	21.26770839	0.0	7.369029045
20.383426919999998	23.46174046	0.0	6.369320393
22.40622602	25.656111539999998	0.0	6.072111607
24.42777902	27.85214782	0.0	6.640162468
26.448071	30.04850075	0.0	6.60204649
28.46561559	32.244723289999996	0.0	5.743754387
30.48160672	34.441877160000004	0.0	4.917955875
32.493535429999994	36.6403535	0.0	5.289832592
34.500125800000006	38.84260356	0.0	5.797149181
36.50168329	41.052069509999995	0.0	5.416447639
38.49922493	43.27167198	0.0	4.259199142
40.50097987	45.50392926	0.0	4.010384083
42.51053184	47.74181917	0.0	5.03746748
44.53001544	49.971982839999995	0.0	5.363545418
46.54374719	52.189707760000005	0.0	4.376925945
48.52237925	54.4260107	0.0	3.105833054
50.4755713	56.73363432	0.0	3.777994156
52.45797336	59.17829275	0.0	5.097072124
54.6775274	61.96841225	0.0	4.913891315
57.3294051	63.10048698999999	0.0	3.606457233
52.75039747	65.11735171	0.0	4.243579388
-58.69455636	65.2615279	0.0	3.376914263
55.78556657	65.25753438	0.0	3.451318026
46.58562317	65.31940401	0.0	3.826554537
43.59449074	65.39924443000001	0.0	2.903363466
40.61259329	65.42629004	0.0	2.370672703
37.61082515	65.42596221	0.0	2.723268509
34.590378400000006	65.43397158	0.0	3.187656164
31.56813234	65.45703112999999	0.0	3.123379469
28.55362557	65.48232585	0.0	2.751647711
25.54779314	65.50177932	0.0	2.454199791
22.54556306	65.51129371	0.0	2.480849743
19.543189560000002	65.51242620000001	0.0	2.63929677
16.538864	65.50756097	0.0	2.543296576
13.53071164	65.50175697	0.0	2.602712154
10.5198184	65.49597532	0.0	2.636384487
7.508034818	65.48967957	0.0	2.827646017
4.496050067	65.48645347	0.0	2.568199635
1.48413307	65.48500806	0.0	2.244676828
-1.526867156	65.48508257	0.0	2.362171173
-4.536469932999999	65.48403949	0.0	2.636607409
-7.542187348	65.48463553	0.0	2.858965397
-10.54656785	65.48239291	0.0	2.826719999
-13.54927756	65.47793001000001	0.0	2.611350775
-16.55105874	65.46965241	0.0	2.66163516
-19.55327578	65.45499712	0.0	2.705664158
-22.557405749999997	65.43834507	0.0	2.629403591
-25.56431852	65.4180795	0.0	2.466175795
-28.57322246	65.39133191	0.0	2.73716855
-31.586192550000003	65.36255032000001	0.0	3.174427509
-34.605335440000005	65.33091515	0.0	3.232058048
-37.63151169	65.30067325	0.0	2.822483778
-40.6578742	65.28510153	0.0	2.413538694
-43.67109388	65.27595966999999	0.0	2.876378298
-46.67710885	65.2404204	0.0	3.896341562
-49.71064627	65.16562402	0.0	4.396575928
-52.80381814	65.10227919	0.0	4.269352436
-55.81578985	65.24930894	0.0	3.569253683
-54.723326119999996	61.95988879	0.0	4.935756683
-57.35162646	63.09399009	0.0	3.80039382
-50.60356483	56.761369110000004	0.0	3.937129021
-48.64985868	54.51710522	0.0	3.164329529
-46.61767185	52.33431607	0.0	4.317196846
-44.56342757	50.10837317	0.0	5.3436203
-42.541641739999996	47.84438387	0.0	5.047450542
-40.54316878	45.59305683	0.0	4.158437729
-38.54303807	43.36715862	0.0	4.285615444
-36.529254169999994	41.156083349999996	0.0	5.386771202
-34.50517729	38.94344717	0.0	5.846302509
-32.478865240000005	36.72398254	0.0	5.302045822
-30.453844	34.50334445	0.0	4.873432159
-28.430785980000003	32.28354082	0.0	5.730015755
-26.40918829	30.06421402	0.0	6.534248352
-24.38756265	27.84816734	0.0	6.547589779
-22.36857079	25.63157119	0.0	6.038139343
-20.352810620000003	23.41726236	0.0	6.432732582
-18.340345470000003	21.210584790000002	0.0	7.508009434
-16.330229120000002	19.016006960000002	0.0	8.13377285
-14.31447174	16.83928259	0.0	7.795505524
-12.27768138	14.69123084	0.0	7.782531261
-10.18202584	12.568784879999999	0.0	8.775511742
-7.9692322760000005	10.43305174	0.0	10.28764534
-5.612260196	8.16518534	0.0	11.60742283
3.631929168	5.3877905010000005	0.0	14.1243906
0.19348300699999998	5.6793931870000005	0.0	13.79786777
49.63162541	65.20311534000001	0.0	4.337260723
-52.546519790000005	59.1744557	0.0	5.186663628
-1.646416029	9.167514741000002	0.0	10.61261082
7.024940569	13.223534449999999	0.0	8.508090019
9.203556925	15.43349307	0.0	7.085469246
4.7526480630000005	10.93972754	0.0	10.02649021
13.391260990000001	19.7900068	0.0	6.993075371
15.43464977	21.970087659999997	0.0	6.888715267
17.46544614	24.15388823	0.0	5.949032784
19.490187990000003	26.34131163	0.0	5.26484108
21.512269970000002	28.53031643	0.0	5.459356308
23.531537500000002	30.7193175	0.0	5.881630421
25.550296529999997	32.90887177	0.0	5.615576744
27.56614052	35.098217430000005	0.0	4.717373371
29.57600728	37.28835657	0.0	4.286363602
31.57965466	39.48067129	0.0	4.746658325
33.57286379	41.67932644	0.0	4.910648823
35.55623069	43.89294237	0.0	4.184368134
37.5360474	46.129003170000004	0.0	3.494974852
39.52474892	48.38805646	0.0	3.926036596
41.54421762	50.65466464	0.0	4.582543373
43.58959571	52.8748706	0.0	4.279770851
45.59437186	55.052254350000005	0.0	3.129513741
47.49385267	57.29357898	0.0	2.720286608
49.32559282	59.68756974	0.0	3.979063988
51.14236847	62.28899956	0.0	4.784610748
-45.789647849999994	55.2854836	0.0	3.065194845
11.320037769999999	17.61430688	0.0	6.885187149
39.14438561	62.794826920000006	0.0	2.739409924
45.03338411	62.74998188	0.0	2.934707403
36.1149013	62.77284770999999	0.0	3.238076448
33.065084369999994	62.806025149999996	0.0	3.26527524
30.03842384	62.856532630000004	0.0	2.808674812
27.033297349999998	62.89780885	0.0	2.346581697
24.03854206	62.918417160000004	0.0	2.198791027
21.04424313	62.92282045	0.0	2.432192802
18.04441586	62.91674077999999	0.0	2.477047205
15.03826119	62.906607990000005	0.0	2.430027246
12.027839199999999	62.894150610000004	0.0	2.425736666
9.013641626	62.88493424999999	0.0	2.491964102
5.998170935	62.87826598	0.0	2.509196758
2.9820732309999998	62.871851029999995	0.0	2.057251692
-0.03246699998	62.871158120000004	0.0	2.013698578
-3.0439840630000004	62.87288666	0.0	2.171270847
-6.051242352	62.87541986	0.0	2.494747162
-9.055667557	62.873721120000006	0.0	2.573479891
-12.05410529	62.87200749000001	0.0	2.487301826
-15.05192369	62.86069006	0.0	2.457475185
-18.04883778	62.84452975	0.0	2.585398197
-21.048258989999997	62.82165647	0.0	2.454374075
-24.05067533	62.79041618	0.0	2.265457869
-27.05648914	62.7572909	0.0	2.374684095
-30.065862459999998	62.71734834000001	0.0	2.934008598
-33.082291479999995	62.664739790000006	0.0	3.378016233
-36.115672440000004	62.60950863000001	0.0	3.334719181
-39.16651756	62.56814300999999	0.0	2.838848114
-42.20282659	62.5744164	0.0	2.384295702
-45.18758506	62.58500367	0.0	2.985751867
-48.16136509	62.48849258	0.0	3.998240709
-51.243364809999996	62.26466224	0.0	4.849963188
42.106006289999996	62.82552332000001	0.0	2.401926994
-43.62159595	53.16940323	0.0	4.171691895
-47.76608199	57.34932795	0.0	2.844844818
-41.56447947	50.82449317	0.0	4.575098991
-39.58721459	48.51096123000001	0.0	4.044677258
-37.62260824	46.26151919	0.0	3.555402994
-35.62967852	44.05599087	0.0	4.22351265
-33.60234946	41.8577455	0.0	4.969836712
-31.565658750000004	39.64136913	0.0	4.862391949
-29.53642979	37.410493939999995	0.0	4.32522583
-27.513621370000003	35.17953306	0.0	4.55962038
-25.490783150000002	32.957464460000004	0.0	5.506088257
-23.470019920000002	30.73298931	0.0	5.933786869
-21.44871652	28.512919319999998	0.0	5.453430653
-19.43166181	26.29355714	0.0	5.214856148
-17.42273197	24.0763668	0.0	6.062029362
-15.421965160000001	21.870056169999998	0.0	6.99358654
-13.42744194	19.688101489999998	0.0	7.070200443
-11.42963395	17.54480973	0.0	6.910708904
-9.397057816	15.45762829	0.0	6.976785183
-7.241139188	13.449494730000001	0.0	8.320636749
-4.788484424	11.458603669999999	0.0	9.636820793
2.380947117	8.474433795	0.0	11.26604652
-49.49796572	59.67311934	0.0	4.095789909
48.01470041	62.554001809999995	0.0	3.930451393
-42.6995717	56.69784546	0.0	2.838928223
6.20777905	16.22769982	0.0	6.465565681
3.924416378	14.05466348	0.0	7.814125061
14.55268823	24.852937089999998	0.0	5.489860535
12.521357279999998	22.6794295	0.0	6.122065067
18.59910786	29.21491489	0.0	4.35074234
20.62132023	31.39847517	0.0	4.894900322
22.640092300000003	33.5810259	0.0	5.036826611
24.65544082	35.76234356	0.0	4.481604576
26.66798048	37.94311732	0.0	3.713600636
28.67227234	40.12373835	0.0	3.69829917
30.663596469999998	42.307078839999996	0.0	4.080819607
32.63619542	44.5003733	0.0	3.904251337
34.589748830000005	46.72315717	0.0	3.258835077
36.53771058	48.99022728	0.0	3.081779957
38.51743042	51.30888522	0.0	3.578004599
40.57749361	53.64568904	0.0	3.806413412
42.74047539	55.73994666	0.0	3.140729666
44.67562586	57.78722838	0.0	2.31555748
