 Values of the electric field strength in V/m 
 (total field,incident and scattered) 
 "Frequency in Hz"  1.1000001E+10
                 x/m                 y/m                 z/m             Abs(Ex)           Phase(Ex)             Abs(Ey)           Phase(Ey)             Abs(Ez)           Phase(Ez)   Abs(E_total/ V/m)
 "NearField"           1
    0.2000    1.2000    1.0000    0.3924356699E+01    0.6844171906E+02    0.9887836456E+01    0.3172880173E+02    0.1170390797E+02    0.2831843376E+02    0.1581617355E+02
    0.2000    1.2000    1.5000    0.5826897144E+01    0.3902681732E+02    0.6331417561E+01    0.5341585159E+02    0.5161305428E+01    0.4400935745E+02    0.1003387547E+02
    0.2000    1.2000    2.0000    0.3968507767E+01    0.8334253693E+02    0.8146072388E+01    0.2427971649E+02    0.4915238857E+01    0.2856147194E+02    0.1030859375E+02
    0.2000    1.6000    0.0000    0.7012937069E+01    0.6839493561E+02    0.9137529135E+00    0.6703231049E+02    0.0000000000E+00                 NaN    0.7072215557E+01
    0.2000    1.6000    0.5000    0.4102355003E+01    0.1362409115E+02    0.3172379255E+01    0.2063421059E+02    0.1180753136E+02    0.1951372528E+02    0.1289616680E+02
    0.2000    1.6000    1.0000    0.4019465446E+01    0.3915021133E+02    0.8505109787E+01    0.8132428741E+02    0.1305582237E+02    0.7829352570E+02    0.1609184647E+02
    0.2000    1.6000    1.5000    0.6110085487E+01    0.3775672531E+02    0.6066169262E+01    0.3157065201E+02    0.6881616592E+01    0.2563194847E+02    0.1102216911E+02
    0.2000    1.6000    2.0000    0.4111819744E+01    0.8644337654E+01    0.4264090061E+01    0.8770526123E+02    0.3575225830E+01    0.8502254486E+02    0.6918942451E+01
    0.2000    2.0000    0.0000    0.5352791309E+01    0.3813507843E+02    0.5797217488E+00    0.4094524384E+02    0.0000000000E+00                 NaN    0.5384092808E+01
    0.2000    2.0000    0.5000    0.3135572433E+01    0.2154137802E+02    0.1779157639E+01    0.1740902519E+02    0.8196349144E+01    0.1169270515E+02    0.8954180717E+01
    0.2000    2.0000    1.0000    0.4026903152E+01    0.5981398010E+02    0.5602397442E+01    0.2583948708E+02    0.1096686268E+02    0.3001930237E+02    0.1295665455E+02
    0.2000    2.0000    1.5000    0.9802810550E+00    0.9157357216E+01    0.6996014118E+01    0.4718000412E+02    0.9176697731E+01    0.4801670837E+02    0.1158088684E+02
    0.2000    2.0000    2.0000    0.5354974270E+01    0.7551276398E+02    0.4166091442E+01    0.4610739136E+02    0.4575263023E+01    0.5113113785E+02    0.8183219910E+01
    0.4000    0.0000    0.0000    0.2159097195E+01    0.6016798401E+02    0.7341227722E+02    0.8845074463E+02    0.0000000000E+00                 NaN    0.7344402313E+02
    0.4000    0.0000    0.5000    0.3570294857E+01    0.3189316177E+02    0.3716141129E+02    0.7841678143E+01    0.2929563999E+01    0.3698057556E+02    0.3744729614E+02
    0.4000    0.0000    1.0000    0.3985263348E+01    0.5352000809E+02    0.2085089111E+02    0.4283106232E+02    0.1640707850E+01    0.4905149841E+02    0.2129163933E+02
    0.4000    0.0000    1.5000    0.2773508072E+01    0.4810318375E+02    0.9239864349E+01    0.2567330933E+02    0.7014065981E+00    0.4953595352E+02    0.9672611237E+01
    0.4000    0.0000    2.0000    0.9301438332E+00    0.3987628555E+02    0.8365863800E+01    0.2351732826E+02    0.1790878475E+00    0.4610318375E+02    0.8419317245E+01
    0.4000    0.4000    0.0000    0.3144358253E+02    0.7316741943E+02    0.2892819214E+02    0.7504966736E+02    0.0000000000E+00                 NaN    0.4272632980E+02
    0.4000    0.4000    0.5000    0.8357697487E+01    0.7839849091E+02    0.6910137177E+01    0.3306938553E+02    0.1159416103E+02    0.6895722961E+02    0.1587531662E+02
    0.4000    0.4000    1.0000    0.5342034817E+01    0.8256420898E+02    0.1603866577E+02    0.7373114014E+02    0.8739937782E+01    0.8046644592E+02    0.1903057098E+02
    0.4000    0.4000    1.5000    0.2765857935E+01    0.4362470245E+02    0.1401423454E+02    0.4976132584E+02    0.3857648134E+01    0.6058897400E+02    0.1479628944E+02
    0.4000    0.4000    2.0000    0.2712720156E+01    0.1174558544E+02    0.1115676689E+02    0.8923521423E+02    0.2166322947E+01    0.7571308136E+02    0.1168440151E+02
    0.4000    0.8000    0.0000    0.1980757332E+02    0.1852582550E+02    0.9466908455E+01    0.1749007034E+02    0.0000000000E+00                 NaN    0.2195363998E+02
    0.4000    0.8000    0.5000    0.7310958385E+01    0.8327915192E+02    0.1561534786E+02    0.6911225891E+02    0.2948324394E+02    0.7255986023E+02    0.3415480804E+02
    0.4000    0.8000    1.0000    0.3155058146E+01    0.6056626511E+02    0.1179835224E+02    0.8509550476E+02    0.8442900658E+01    0.8249649811E+02    0.1484715748E+02
    0.4000    0.8000    1.5000    0.3687528133E+01    0.4619825745E+02    0.9016865730E+01    0.5823721695E+02    0.5225498199E+01    0.6866395569E+02    0.1105475235E+02
    0.4000    0.8000    2.0000    0.1930003762E+01    0.2753256226E+02    0.8718359947E+01    0.5861773968E+01    0.3103270769E+01    0.3998050690E+01    0.9453306198E+01
    0.4000    1.2000    0.0000    0.3429791451E+01    0.4755307388E+02    0.7017303705E+00    0.2697235870E+02    0.0000000000E+00                 NaN    0.3500842094E+01
